# x-label = Wavelength [nm]
# y-label = Counts
795.740591481183  1
795.742141484283  -2
795.743691487383  2
795.745241490483  -1
795.746791493583  -1
795.748341496683  1
795.749891499783  1
795.751441502883  6
795.752991505983  0
795.754541509083  -5
795.756091512183  0
795.757641515283  -4
795.7591915183831  -4
795.760741521483  -3
795.762291524583  -2
795.7638415276831  4
795.7653915307831  1
795.766941533883  -5
795.7684915369831  -2
795.7700415400831  -2
795.771591543183  1
795.7731415462831  3
795.7746915493831  -1
795.7762415524832  -2
795.7777915555831  0
795.7793415586831  -3
795.7808915617832  -2
795.7824415648831  4
795.7839915679831  -2
795.7855415710832  -1
795.7870915741831  1
795.7886415772831  4
795.7901915803832  2
795.7917415834831  -1
795.7932915865832  1
795.7948415896832  3
795.7963915927832  0
795.7979415958832  2
795.7994915989832  -7
795.8010416020832  5
795.8025916051832  3
795.8041416082832  6
795.8056916113832  1
795.8072416144832  2
795.8087916175832  2
795.8103416206833  1
795.8118916237833  -4
795.8134416268832  0
795.8149916299833  -1
795.8165416330833  4
795.8180916361832  3
795.8196416392833  4
795.8211916423833  1
795.8227416454833  -1
795.8242916485833  1
795.8258416516833  3
795.8273916547834  -2
795.8289416578833  3
795.8304916609833  -5
795.8320416640834  -4
795.8335916671833  -2
795.8351416702833  1
795.8366916733834  -2
795.8382416764833  6
795.8397916795834  6
795.8413416826834  1
795.8428916857833  2
795.8444416888834  3
795.8459916919834  -4
795.8475416950834  0
795.8490916981834  1
795.8506417012834  1
795.8521917043834  1
795.8537417074834  2
795.8552917105834  1
795.8568417136835  2
795.8583917167834  2
795.8599417198834  2
795.8614917229835  1
795.8630417260835  1
795.8645917291834  1
795.8661417322835  -2
795.8676917353835  -4
795.8692417384834  1
795.8707917415835  3
795.8723417446835  3
795.8738917477835  -3
795.8754417508835  -4
795.8769917539835  2
795.8785417570836  1
795.8800917601835  -4
795.8816417632835  2
795.8831917663836  -1
795.8847417694835  1
795.8862917725835  1
795.8878417756836  -1
795.8893917787835  -4
795.8909417818836  -3
795.8924917849836  1
795.8940417880835  0
795.8955917911836  -5
795.8971417942836  0
795.8986917973835  1
795.9002418004836  1
795.9017918035836  -1
795.9033418066837  2
795.9048918097836  -4
795.9064418128836  1
795.9079918159837  4
795.9095418190836  4
795.9110918221836  -2
795.9126418252837  -2
795.9141918283837  3
795.9157418314836  -2
795.9172918345837  1
795.9188418376837  1
795.9203918407837  -1
795.9219418438837  -2
795.9234918469837  -2
795.9250418500837  -5
795.9265918531837  1
795.9281418562837  0
795.9296918593838  1
795.9312418624837  2
795.9327918655837  -6
795.9343418686838  -2
795.9358918717837  1
795.9374418748838  -4
795.9389918779838  -4
795.9405418810837  2
795.9420918841838  3
795.9436418872838  0
795.9451918903837  2
795.9467418934838  4
795.9482918965838  -2
795.9498418996837  4
795.9513919027838  0
795.9529419058838  5
795.9544919089839  -3
795.9560419120838  -5
795.9575919151838  6
795.9591419182839  2
795.9606919213838  -1
795.9622419244838  3
795.9637919275839  1
795.9653419306838  5
795.9668919337838  -2
795.9684419368839  -4
795.9699919399839  -2
795.9715419430839  -1
795.9730919461839  0
795.9746419492839  2
795.9761919523839  1
795.9777419554839  1
795.9792919585839  1
795.980841961684  2
795.9823919647839  1
795.983941967884  1
795.985491970984  -4
795.9870419740839  2
795.988591977184  2
795.990141980284  1
795.9916919833839  -3
795.993241986484  -5
795.994791989584  -3
795.9963419926839  -7
795.997891995784  -3
795.999441998884  2
796.0009920019841  4
796.002542005084  5
796.004092008184  -4
796.0056420112841  -1
796.007192014384  2
796.008742017484  1
796.0102920205841  1
796.011842023684  1
796.013392026784  -2
796.0149420298841  -2
796.016492032984  0
796.0180420360841  -4
796.0195920391841  -2
796.021142042284  3
796.0226920453841  0
796.0242420484841  -4
796.0257920515841  -2
796.0273420546841  -1
796.0288920577841  -3
796.0304420608841  3
796.0319920639841  8
796.0335420670841  -3
796.0350920701842  4
796.0366420732842  -4
796.0381920763841  0
796.0397420794842  -1
796.0412920825842  0
796.0428420856841  -1
796.0443920887842  4
796.0459420918842  -4
796.0474920949841  4
796.0490420980842  -2
796.0505921011842  -1
796.0521421042843  4
796.0536921073842  -4
796.0552421104842  1
796.0567921135843  7
796.0583421166842  1
796.0598921197842  1
796.0614421228843  1
796.0629921259842  -2
796.0645421290842  1
796.0660921321843  2
796.0676421352842  -2
796.0691921383843  1
796.0707421414843  1
796.0722921445843  -4
796.0738421476843  -4
796.0753921507843  -5
796.0769421538843  1
796.0784921569843  3
796.0800421600843  0
796.0815921631844  3
796.0831421662843  -5
796.0846921693843  1
796.0862421724844  2
796.0877921755844  -4
796.0893421786843  -2
796.0908921817844  -4
796.0924421848844  1
796.0939921879843  -5
796.0955421910844  -5
796.0970921941844  2
796.0986421972844  -5
796.1001922003844  -1
796.1017422034844  1
796.1032922065845  2
796.1048422096844  0
796.1063922127844  0
796.1079422158845  -2
796.1094922189844  1
796.1110422220844  -6
796.1125922251845  -4
796.1141422282844  1
796.1156922313845  1
796.1172422344845  6
796.1187922375844  -1
796.1203422406845  1
796.1218922437845  2
796.1234422468845  1
796.1249922499845  4
796.1265422530845  1
796.1280922561845  1
796.1296422592845  -4
796.1311922623845  -6
796.1327422654846  -3
796.1342922685845  -2
796.1358422716845  0
796.1373922747846  -5
796.1389422778846  4
796.1404922809845  2
796.1420422840846  2
796.1435922871846  0
796.1451422902845  1
796.1466922933846  -5
796.1482422964846  6
796.1497922995846  2
796.1513423026846  1
796.1528923057846  0
796.1544423088847  -4
796.1559923119846  -4
796.1575423150846  2
796.1590923181847  -4
796.1606423212846  -2
796.1621923243847  -10
796.1637423274847  0
796.1652923305846  0
796.1668423336847  4
796.1683923367847  -1
796.1699423398846  0
796.1714923429847  -5
796.1730423460847  2
796.1745923491846  -4
796.1761423522847  -5
796.1776923553847  -4
796.1792423584848  -3
796.1807923615847  3
796.1823423646847  2
796.1838923677848  -6
796.1854423708847  1
796.1869923739847  -5
796.1885423770848  0
796.1900923801848  1
796.1916423832847  -1
796.1931923863848  -4
796.1947423894848  -4
796.1962923925848  6
796.1978423956848  -2
796.1993923987848  -1
796.2009424018848  2
796.2024924049848  -4
796.2040424080848  5
796.2055924111849  1
796.2071424142848  -1
796.2086924173848  -6
796.2102424204849  -1
796.2117924235848  -4
796.2133424266849  0
796.2148924297849  0
796.2164424328848  1
796.2179924359849  1
796.2195424390849  4
796.2210924421848  -3
796.2226424452849  -2
796.2241924483849  -4
796.2257424514848  -3
796.2272924545849  2
796.2288424576849  1
796.230392460785  -4
796.2319424638849  -4
796.2334924669849  -5
796.235042470085  1
796.2365924731849  1
796.2381424762849  1
796.239692479385  0
796.241242482485  -5
796.242792485585  -3
796.244342488685  -1
796.245892491785  0
796.247442494885  0
796.248992497985  1
796.250542501085  -2
796.252092504185  3
796.253642507285  -5
796.255192510385  -3
796.256742513485  3
796.258292516585  1
796.2598425196851  -5
796.2613925227851  1
796.262942525885  6
796.2644925289851  -3
796.2660425320851  3
796.267592535185  1
796.2691425382851  -1
796.2706925413851  -1
796.272242544485  1
796.2737925475851  6
796.2753425506851  0
796.2768925537852  1
796.2784425568851  1
796.2799925599851  -2
796.2815425630852  1
796.2830925661851  4
796.2846425692851  -3
796.2861925723852  -1
796.2877425754851  1
796.2892925785851  -1
796.2908425816852  -6
796.2923925847851  -4
796.2939425878852  3
796.2954925909852  -2
796.2970425940852  1
796.2985925971852  3
796.3001426002852  2
796.3016926033852  -4
796.3032426064852  0
796.3047926095852  0
796.3063426126852  -4
796.3078926157852  -1
796.3094426188852  0
796.3109926219853  -1
796.3125426250853  5
796.3140926281852  2
796.3156426312853  1
796.3171926343853  -4
796.3187426374852  1
796.3202926405853  0
796.3218426436853  6
796.3233926467854  -5
796.3249426498853  6
796.3264926529853  0
796.3280426560854  5
796.3295926591853  -6
796.3311426622853  -2
796.3326926653854  -7
796.3342426684853  3
796.3357926715853  -4
796.3373426746854  -4
796.3388926777853  5
796.3404426808854  -3
796.3419926839854  -3
796.3435426870853  0
796.3450926901854  1
796.3466426932854  2
796.3481926963854  -4
796.3497426994854  -1
796.3512927025854  -7
796.3528427056854  -6
796.3543927087854  -1
796.3559427118854  -1
796.3574927149855  1
796.3590427180854  0
796.3605927211854  4
796.3621427242855  -6
796.3636927273855  1
796.3652427304854  -3
796.3667927335855  -1
796.3683427366855  0
796.3698927397854  -7
796.3714427428855  6
796.3729927459855  -4
796.3745427490855  1
796.3760927521855  0
796.3776427552855  1
796.3791927583856  -1
796.3807427614855  -1
796.3822927645855  0
796.3838427676856  1
796.3853927707855  -1
796.3869427738855  -4
796.3884927769856  2
796.3900427800855  -4
796.3915927831856  -3
796.3931427862856  0
796.3946927893855  -4
796.3962427924856  6
796.3977927955856  -5
796.3993427986856  -3
796.4008928017856  0
796.4024428048856  1
796.4039928079856  1
796.4055428110856  1
796.4070928141856  -1
796.4086428172857  1
796.4101928203856  -4
796.4117428234856  -2
796.4132928265857  -3
796.4148428296857  1
796.4163928327856  1
796.4179428358857  -3
796.4194928389857  -3
796.4210428420857  1
796.4225928451857  -1
796.4241428482857  1
796.4256928513857  1
796.4272428544857  2
796.4287928575857  2
796.4303428606858  4
796.4318928637857  4
796.4334428668857  -4
796.4349928699858  -5
796.4365428730857  4
796.4380928761858  1
796.4396428792858  2
796.4411928823857  -4
796.4427428854858  3
796.4442928885858  -1
796.4458428916857  -4
796.4473928947858  -7
796.4489428978858  1
796.4504929009858  -9
796.4520429040858  -4
796.4535929071858  1
796.4551429102859  -3
796.4566929133858  1
796.4582429164858  1
796.4597929195859  -2
796.4613429226858  1
796.4628929257858  1
796.4644429288859  0
796.4659929319859  2
796.4675429350858  -4
796.4690929381859  -1
796.4706429412859  -8
796.4721929443859  2
796.4737429474859  -2
796.4752929505859  -2
796.476842953686  1
796.4783929567859  -2
796.4799429598859  1
796.481492962986  1
796.4830429660859  0
796.4845929691859  -3
796.486142972286  -5
796.4876929753859  1
796.489242978486  -2
796.490792981586  -2
796.4923429846859  2
796.493892987786  -4
796.495442990886  -1
796.4969929939859  -4
796.498542997086  -3
796.500093000186  3
796.5016430032861  -4
796.503193006386  -2
796.504743009486  -3
796.5062930125861  1
796.507843015686  1
796.509393018786  -1
796.5109430218861  -2
796.512493024986  -2
796.514043028086  -4
796.5155930311861  -2
796.517143034286  -1
796.5186930373861  -1
796.5202430404861  2
796.5217930435861  -3
796.5233430466861  -2
796.5248930497861  -2
796.5264430528861  -6
796.5279930559861  5
796.5295430590861  1
796.5310930621861  -3
796.5326430652862  2
796.5341930683861  2
796.5357430714862  -4
796.5372930745862  0
796.5388430776861  -2
796.5403930807862  -1
796.5419430838862  2
796.5434930869861  -5
796.5450430900862  -3
796.5465930931862  1
796.5481430962861  -2
796.5496930993862  6
796.5512431024862  -4
796.5527931055863  -5
796.5543431086862  -4
796.5558931117862  3
796.5574431148863  -4
796.5589931179862  1
796.5605431210862  0
796.5620931241863  0
796.5636431272862  2
796.5651931303862  -2
796.5667431334863  1
796.5682931365862  5
796.5698431396863  3
796.5713931427863  1
796.5729431458863  4
796.5744931489863  3
796.5760431520863  3
796.5775931551863  -6
796.5791431582863  -2
796.5806931613863  -4
796.5822431644864  0
796.5837931675864  -4
796.5853431706863  -2
796.5868931737864  -3
796.5884431768864  4
796.5899931799863  -1
796.5915431830864  -1
796.5930931861864  -3
796.5946431892863  6
796.5961931923864  0
796.5977431954864  -2
796.5992931985865  -1
796.6008432016864  2
796.6023932047864  0
